ano;origem;part;valor
2010;Legislativo Estadual;2º Decil;1834.06
2010;Federal;2º Decil;2497.98
2010;Executivo Federal;2º Decil;2290.5
2010;Judiciário Federal;2º Decil;8431.71
2010;Legislativo Federal;2º Decil;2124.53
2010;Municipal;2º Decil;1012.47
2010;Executivo Municipal;2º Decil;1012.47
2010;Legislativo Municipal;2º Decil;1153.55
2009;Público;2º Decil;1095.36
2009;Executivo;2º Decil;1079.6
2009;Judiciário;2º Decil;4578.45
2009;Legislativo;2º Decil;1371.17
2009;Estadual;2º Decil;1497.26
2009;Executivo Estadual;2º Decil;1457.86
2009;Judiciário Estadual;2º Decil;3861.35
2009;Legislativo Estadual;2º Decil;1875.51
2009;Federal;2º Decil;3270.32
2009;Executivo Federal;2º Decil;3128.48
2009;Judiciário Federal;2º Decil;9204.19
2009;Legislativo Federal;2º Decil;2135.56
2009;Municipal;2º Decil;953.52
2009;Executivo Municipal;2º Decil;953.52
2009;Legislativo Municipal;2º Decil;1166.28
2008;Público;2º Decil;1050.99
2008;Executivo;2º Decil;1036.29
2008;Judiciário;2º Decil;4292.15
2008;Legislativo;2º Decil;1344.97
2008;Estadual;2º Decil;1455.22
2008;Executivo Estadual;2º Decil;1411.12
2008;Judiciário Estadual;2º Decil;3792.38
2008;Legislativo Estadual;2º Decil;2021.13
2008;Federal;2º Decil;3020.68
2008;Executivo Federal;2º Decil;2925.13
2008;Judiciário Federal;2º Decil;8150.68
2008;Legislativo Federal;2º Decil;2065.23
2008;Municipal;2º Decil;904.0
2008;Executivo Municipal;2º Decil;904.0
2008;Legislativo Municipal;2º Decil;1087.74
2007;Público;2º Decil;1005.36
2007;Executivo;2º Decil;991.1
2007;Judiciário;2º Decil;4235.34
2007;Legislativo;2º Decil;1347.61
2007;Estadual;2º Decil;1433.17
2007;Executivo Estadual;2º Decil;1397.52
2007;Judiciário Estadual;2º Decil;3636.41
2007;Legislativo Estadual;2º Decil;1953.68
2007;Federal;2º Decil;2680.96
2007;Executivo Federal;2º Decil;2566.88
2007;Judiciário Federal;2º Decil;7729.15
2007;Legislativo Federal;2º Decil;2024.98
2007;Municipal;2º Decil;862.76
2007;Executivo Municipal;2º Decil;855.63
2007;Legislativo Municipal;2º Decil;1069.53
2006;Público;2º Decil;961.51
2006;Executivo;2º Decil;948.06
2006;Judiciário;2º Decil;3973.78
2006;Legislativo;2º Decil;1304.42
2006;Estadual;2º Decil;1385.11
2006;Executivo Estadual;2º Decil;1344.76
2006;Judiciário Estadual;2º Decil;3469.49
2006;Legislativo Estadual;2º Decil;2111.28
2006;Federal;2º Decil;2897.97
2006;Executivo Federal;2º Decil;2803.83
2006;Judiciário Federal;2º Decil;6649.86
2006;Legislativo Federal;2º Decil;2494.54
2006;Municipal;2º Decil;806.86
2006;Executivo Municipal;2º Decil;806.86
2006;Legislativo Municipal;2º Decil;1001.85
2005;Público;2º Decil;872.49
2005;Executivo;2º Decil;860.7
2005;Judiciário;2º Decil;3890.84
2005;Legislativo;2º Decil;1273.37
2005;Estadual;2º Decil;1261.57
2005;Executivo Estadual;2º Decil;1226.2
2005;Judiciário Estadual;2º Decil;3342.58
2005;Legislativo Estadual;2º Decil;2045.64
2005;Federal;2º Decil;2570.31
2005;Executivo Federal;2º Decil;2464.2
2005;Judiciário Federal;2º Decil;6508.31
2005;Legislativo Federal;2º Decil;3018.35
2005;Municipal;2º Decil;719.22
2005;Executivo Municipal;2º Decil;713.32
2005;Legislativo Municipal;2º Decil;943.23
2004;Público;2º Decil;859.8
2004;Executivo;2º Decil;843.27
2004;Judiciário;2º Decil;3505.35
2004;Legislativo;2º Decil;1262.14
2004;Estadual;2º Decil;1212.54
2004;Executivo Estadual;2º Decil;1179.47
2004;Judiciário Estadual;2º Decil;2899.08
2004;Legislativo Estadual;2º Decil;2088.88
2004;Federal;2º Decil;2369.97
2004;Executivo Federal;2º Decil;2265.25
2004;Judiciário Federal;2º Decil;6850.86
2004;Legislativo Federal;2º Decil;2392.01
2004;Municipal;2º Decil;688.94
2004;Executivo Municipal;2º Decil;677.92
2004;Legislativo Municipal;2º Decil;892.87
2003;Público;2º Decil;823.63
2003;Executivo;2º Decil;807.69
2003;Judiciário;2º Decil;3523.01
2003;Legislativo;2º Decil;1291.24
2003;Estadual;2º Decil;1179.65
2003;Executivo Estadual;2º Decil;1158.4
2003;Judiciário Estadual;2º Decil;2922.56
2003;Legislativo Estadual;2º Decil;2088.3
2003;Federal;2º Decil;2417.75
2003;Executivo Federal;2º Decil;2258.34
2003;Judiciário Federal;2º Decil;5946.08
2003;Legislativo Federal;2º Decil;2284.91
2003;Municipal;2º Decil;664.22
2003;Executivo Municipal;2º Decil;664.22
2003;Legislativo Municipal;2º Decil;898.02
2002;Público;2º Decil;881.25
2002;Executivo;2º Decil;865.42
2002;Judiciário;2º Decil;3704.43
2002;Legislativo;2º Decil;1456.44
2002;Estadual;2º Decil;1324.52
2002;Executivo Estadual;2º Decil;1287.58
2002;Judiciário Estadual;2º Decil;3187.28
2002;Legislativo Estadual;2º Decil;2242.71
2002;Federal;2º Decil;2585.71
2002;Executivo Federal;2º Decil;2411.57
2002;Judiciário Federal;2º Decil;5662.18
2002;Legislativo Federal;2º Decil;2875.94
2002;Municipal;2º Decil;680.73
2002;Executivo Municipal;2º Decil;675.45
2002;Legislativo Municipal;2º Decil;997.35
2001;Público;2º Decil;900.48
2001;Executivo;2º Decil;879.9
2001;Judiciário;2º Decil;3648.23
2001;Legislativo;2º Decil;1579.7
2001;Estadual;2º Decil;1270.96
2001;Executivo Estadual;2º Decil;1250.38
2001;Judiciário Estadual;2º Decil;3154.25
2001;Legislativo Estadual;2º Decil;2377.27
2001;Federal;2º Decil;2588.24
2001;Executivo Federal;2º Decil;2459.6
2001;Judiciário Federal;2º Decil;5366.86
2001;Legislativo Federal;2º Decil;3339.49
2001;Municipal;2º Decil;679.22
2001;Executivo Municipal;2º Decil;679.22
2001;Legislativo Municipal;2º Decil;1034.27
2000;Público;2º Decil;948.14
2000;Executivo;2º Decil;929.27
2000;Judiciário;2º Decil;3665.18
2000;Legislativo;2º Decil;1745.32
2000;Estadual;2º Decil;1250.03
2000;Executivo Estadual;2º Decil;1231.16
2000;Judiciário Estadual;2º Decil;3132.15
2000;Legislativo Estadual;2º Decil;2556.66
2000;Federal;2º Decil;2401.0
2000;Executivo Federal;2º Decil;2353.83
2000;Judiciário Federal;2º Decil;5575.6
2000;Legislativo Federal;2º Decil;3476.5
2000;Municipal;2º Decil;693.41
2000;Executivo Municipal;2º Decil;688.7
2000;Legislativo Municipal;2º Decil;1122.67
1999;Público;2º Decil;871.11
1999;Executivo;2º Decil;852.87
1999;Judiciário;2º Decil;3634.97
1999;Legislativo;2º Decil;1728.55
1999;Estadual;2º Decil;1135.64
1999;Executivo Estadual;2º Decil;1103.72
1999;Judiciário Estadual;2º Decil;3115.03
1999;Legislativo Estadual;2º Decil;2435.47
1999;Federal;2º Decil;2385.3
1999;Executivo Federal;2º Decil;2335.13
1999;Judiciário Federal;2º Decil;4994.09
1999;Legislativo Federal;2º Decil;3698.82
1999;Municipal;2º Decil;656.76
1999;Executivo Municipal;2º Decil;652.2
1999;Legislativo Municipal;2º Decil;1044.43
1998;Público;2º Decil;886.83
1998;Executivo;2º Decil;864.32
1998;Judiciário;2º Decil;3637.37
1998;Legislativo;2º Decil;1746.66
1998;Estadual;2º Decil;1125.42
1998;Executivo Estadual;2º Decil;1098.41
1998;Judiciário Estadual;2º Decil;3052.15
1998;Legislativo Estadual;2º Decil;2520.95
1998;Federal;2º Decil;2142.8
1998;Executivo Federal;2º Decil;2106.79
1998;Judiciário Federal;2º Decil;5122.92
1998;Legislativo Federal;2º Decil;4996.88
1998;Municipal;2º Decil;652.75
1998;Executivo Municipal;2º Decil;648.24
1998;Legislativo Municipal;2º Decil;1062.4
1997;Público;2º Decil;855.85
1997;Executivo;2º Decil;834.13
1997;Judiciário;2º Decil;3501.59
1997;Legislativo;2º Decil;1763.83
1997;Estadual;2º Decil;1029.63
1997;Executivo Estadual;2º Decil;1007.9
1997;Judiciário Estadual;2º Decil;2958.54
1997;Legislativo Estadual;2º Decil;2550.17
1997;Federal;2º Decil;1920.23
1997;Executivo Federal;2º Decil;1863.75
1997;Judiciário Federal;2º Decil;4761.47
1997;Legislativo Federal;2º Decil;4922.22
1997;Municipal;2º Decil;647.32
1997;Executivo Municipal;2º Decil;647.32
1997;Legislativo Municipal;2º Decil;1042.66
1996;Público;2º Decil;843.11
1996;Executivo;2º Decil;826.17
1996;Judiciário;2º Decil;3321.61
1996;Legislativo;2º Decil;1724.36
1996;Estadual;2º Decil;957.51
1996;Executivo Estadual;2º Decil;940.56
1996;Judiciário Estadual;2º Decil;2808.97
1996;Legislativo Estadual;2º Decil;2474.26
1996;Federal;2º Decil;2126.85
1996;Executivo Federal;2º Decil;2025.17
1996;Judiciário Federal;2º Decil;4101.17
1996;Legislativo Federal;2º Decil;4812.95
1996;Municipal;2º Decil;660.93
1996;Executivo Municipal;2º Decil;656.7
1996;Legislativo Municipal;2º Decil;978.69
1995;Público;2º Decil;808.3
1995;Executivo;2º Decil;792.06
1995;Judiciário;2º Decil;3286.02
1995;Legislativo;2º Decil;1819.7
1995;Estadual;2º Decil;901.73
1995;Executivo Estadual;2º Decil;877.36
1995;Judiciário Estadual;2º Decil;2591.45
1995;Legislativo Estadual;2º Decil;2721.43
1995;Federal;2º Decil;2449.28
1995;Executivo Federal;2º Decil;2343.68
1995;Judiciário Federal;2º Decil;4602.05
1995;Legislativo Federal;2º Decil;5231.64
1995;Municipal;2º Decil;621.46
1995;Executivo Municipal;2º Decil;617.4
1995;Legislativo Municipal;2º Decil;946.41
1994;Público;2º Decil;760.29
1994;Executivo;2º Decil;748.29
1994;Judiciário;2º Decil;2761.07
1994;Legislativo;2º Decil;1404.54
1994;Estadual;2º Decil;820.32
1994;Executivo Estadual;2º Decil;800.31
1994;Judiciário Estadual;2º Decil;2312.9
1994;Legislativo Estadual;2º Decil;1764.68
1994;Federal;2º Decil;2012.78
1994;Executivo Federal;2º Decil;1956.76
1994;Judiciário Federal;2º Decil;4197.63
1994;Legislativo Federal;2º Decil;6282.43
1994;Municipal;2º Decil;608.24
1994;Executivo Municipal;2º Decil;604.23
1994;Legislativo Municipal;2º Decil;852.33
1993;Público;2º Decil;847.8
1993;Executivo;2º Decil;832.92
1993;Judiciário;2º Decil;2434.31
1993;Legislativo;2º Decil;1457.61
1993;Estadual;2º Decil;882.5
1993;Executivo Estadual;2º Decil;862.67
1993;Judiciário Estadual;2º Decil;2057.52
1993;Legislativo Estadual;2º Decil;1512.15
1993;Federal;2º Decil;1978.19
1993;Executivo Federal;2º Decil;1928.61
1993;Judiciário Federal;2º Decil;4838.88
1993;Legislativo Federal;2º Decil;8631.65
1993;Municipal;2º Decil;708.98
1993;Executivo Municipal;2º Decil;704.02
1993;Legislativo Municipal;2º Decil;1080.82
1992;Público;2º Decil;809.2
1992;Executivo;2º Decil;795.72
1992;Judiciário;2º Decil;2027.5
1992;Legislativo;2º Decil;1528.49
1992;Estadual;2º Decil;818.19
1992;Executivo Estadual;2º Decil;800.21
1992;Judiciário Estadual;2º Decil;1784.74
1992;Legislativo Estadual;2º Decil;1672.35
1992;Federal;2º Decil;1622.9
1992;Executivo Federal;2º Decil;1577.95
1992;Judiciário Federal;2º Decil;4545.02
1992;Legislativo Federal;2º Decil;7138.97
1992;Municipal;2º Decil;687.82
1992;Executivo Municipal;2º Decil;683.33
1992;Legislativo Municipal;2º Decil;1033.98
1991;Público;2º Decil;836.02
1991;Executivo;2º Decil;823.54
1991;Judiciário;2º Decil;2433.19
1991;Legislativo;2º Decil;1842.57
1991;Estadual;2º Decil;902.57
1991;Executivo Estadual;2º Decil;881.77
1991;Judiciário Estadual;2º Decil;2100.45
1991;Legislativo Estadual;2º Decil;2054.69
1991;Federal;2º Decil;1909.12
1991;Executivo Federal;2º Decil;1855.05
1991;Judiciário Federal;2º Decil;5124.26
1991;Legislativo Federal;2º Decil;6538.42
1991;Municipal;2º Decil;669.65
1991;Executivo Municipal;2º Decil;665.49
1991;Legislativo Municipal;2º Decil;1093.9
1990;Público;2º Decil;934.32
1990;Executivo;2º Decil;916.78
1990;Judiciário;2º Decil;2802.97
1990;Legislativo;2º Decil;1973.92
1990;Estadual;2º Decil;1052.76
1990;Executivo Estadual;2º Decil;1030.83
1990;Judiciário Estadual;2º Decil;2443.28
1990;Legislativo Estadual;2º Decil;2342.39
1990;Federal;2º Decil;2351.16
1990;Executivo Federal;2º Decil;2294.14
1990;Judiciário Federal;2º Decil;6737.66
1990;Legislativo Federal;2º Decil;5316.44
1990;Municipal;2º Decil;679.91
1990;Executivo Municipal;2º Decil;679.91
1990;Legislativo Municipal;2º Decil;1101.01
1989;Público;2º Decil;1022.47
1989;Executivo;2º Decil;1004.94
1989;Judiciário;2º Decil;2307.86
1989;Legislativo;2º Decil;1922.25
1989;Estadual;2º Decil;1180.22
1989;Executivo Estadual;2º Decil;1162.7
1989;Judiciário Estadual;2º Decil;2085.84
1989;Legislativo Estadual;2º Decil;1857.98
1989;Federal;2º Decil;2191.01
1989;Executivo Federal;2º Decil;2132.58
1989;Judiciário Federal;2º Decil;4095.73
1989;Legislativo Federal;2º Decil;5188.31
1989;Municipal;2º Decil;777.08
1989;Executivo Municipal;2º Decil;777.08
1989;Legislativo Municipal;2º Decil;1162.7
1988;Público;2º Decil;975.73
1988;Executivo;2º Decil;964.04
1988;Judiciário;2º Decil;2120.89
1988;Legislativo;2º Decil;1571.68
1988;Estadual;2º Decil;1197.75
1988;Executivo Estadual;2º Decil;1180.22
1988;Judiciário Estadual;2º Decil;2056.62
1988;Legislativo Estadual;2º Decil;1542.47
1988;Federal;2º Decil;1893.03
1988;Executivo Federal;2º Decil;1852.13
1988;Judiciário Federal;2º Decil;2407.18
1988;Legislativo Federal;2º Decil;5702.46
1988;Municipal;2º Decil;730.34
1988;Executivo Municipal;2º Decil;730.34
1988;Legislativo Municipal;2º Decil;975.73
1987;Público;2º Decil;1016.09
1987;Executivo;2º Decil;1004.8
1987;Judiciário;2º Decil;2156.37
1987;Legislativo;2º Decil;1964.45
1987;Estadual;2º Decil;1264.47
1987;Executivo Estadual;2º Decil;1241.89
1987;Judiciário Estadual;2º Decil;2111.22
1987;Legislativo Estadual;2º Decil;1919.29
1987;Federal;2º Decil;1625.75
1987;Executivo Federal;2º Decil;1603.17
1987;Judiciário Federal;2º Decil;2252.34
1987;Legislativo Federal;2º Decil;5334.49
1987;Municipal;2º Decil;750.78
1987;Executivo Municipal;2º Decil;750.78
1987;Legislativo Municipal;2º Decil;1383.02
1986;Público;2º Decil;1166.1
1986;Executivo;2º Decil;1159.2
1986;Judiciário;2º Decil;2111.4
1986;Legislativo;2º Decil;2339.1
1986;Estadual;2º Decil;1428.3
1986;Executivo Estadual;2º Decil;1428.3
1986;Judiciário Estadual;2º Decil;1800.9
1986;Legislativo Estadual;2º Decil;2187.3
1986;Federal;2º Decil;1718.1
1986;Executivo Federal;2º Decil;1690.5
1986;Judiciário Federal;2º Decil;2753.1
1986;Legislativo Federal;2º Decil;6354.89
1986;Municipal;2º Decil;841.8
1986;Executivo Municipal;2º Decil;841.8
1986;Legislativo Municipal;2º Decil;1587.0
1985;Público;2º Decil;861.85
1985;Executivo;2º Decil;856.39
1985;Judiciário;2º Decil;1483.69
1985;Legislativo;2º Decil;1592.78
1985;Estadual;2º Decil;949.12
1985;Executivo Estadual;2º Decil;938.22
1985;Judiciário Estadual;2º Decil;1210.95
1985;Legislativo Estadual;2º Decil;1390.96
1985;Federal;2º Decil;1303.68
1985;Executivo Federal;2º Decil;1281.86
1985;Judiciário Federal;2º Decil;2181.9
1985;Legislativo Federal;2º Decil;4974.72
1985;Municipal;2º Decil;670.93
1985;Executivo Municipal;2º Decil;670.93
1985;Legislativo Municipal;2º Decil;1080.04
2019;Público;1º Quartil;1626.74
2019;Executivo;1º Quartil;1596.8
2019;Judiciário;1º Quartil;6936.1
2019;Legislativo;1º Quartil;1846.3
2019;Estadual;1º Quartil;2235.52
2019;Executivo Estadual;1º Quartil;2165.66
2019;Judiciário Estadual;1º Quartil;5888.2
2019;Legislativo Estadual;1º Quartil;2395.2
2019;Federal;1º Quartil;4750.48
2019;Executivo Federal;1º Quartil;4481.02
2019;Judiciário Federal;1º Quartil;11706.54
2019;Legislativo Federal;1º Quartil;2944.1
2019;Municipal;1º Quartil;1407.18
2019;Executivo Municipal;1º Quartil;1407.18
2019;Legislativo Municipal;1º Quartil;1536.92
2018;Público;1º Quartil;1566.72
2018;Executivo;1º Quartil;1537.71
2018;Judiciário;1º Quartil;7030.9
2018;Legislativo;1º Quartil;1740.8
2018;Estadual;1º Quartil;2176.0
2018;Executivo Estadual;1º Quartil;2098.63
2018;Judiciário Estadual;1º Quartil;6305.57
2018;Legislativo Estadual;1º Quartil;2156.66
2018;Federal;1º Quartil;3713.71
2018;Executivo Federal;1º Quartil;3462.26
2018;Judiciário Federal;1º Quartil;10589.88
2018;Legislativo Federal;1º Quartil;2775.61
2018;Municipal;1º Quartil;1334.61
2018;Executivo Municipal;1º Quartil;1334.61
2018;Legislativo Municipal;1º Quartil;1518.37
2017;Público;1º Quartil;1553.49
2017;Executivo;1º Quartil;1524.18
2017;Judiciário;1º Quartil;6966.27
2017;Legislativo;1º Quartil;1748.89
2017;Estadual;1º Quartil;2100.63
2017;Executivo Estadual;1º Quartil;2022.46
2017;Judiciário Estadual;1º Quartil;6194.41
2017;Legislativo Estadual;1º Quartil;2227.64
2017;Federal;1º Quartil;4230.57
2017;Executivo Federal;1º Quartil;3810.44
2017;Judiciário Federal;1º Quartil;10190.49
2017;Legislativo Federal;1º Quartil;2813.86
2017;Municipal;1º Quartil;1338.54
2017;Executivo Municipal;1º Quartil;1328.77
2017;Legislativo Municipal;1º Quartil;1504.64
2016;Público;1º Quartil;1531.02
2016;Executivo;1º Quartil;1502.67
2016;Judiciário;1º Quartil;6710.03
2016;Legislativo;1º Quartil;1672.78
2016;Estadual;1º Quartil;2050.81
2016;Executivo Estadual;1º Quartil;1984.66
2016;Judiciário Estadual;1º Quartil;6133.53
2016;Legislativo Estadual;1º Quartil;2107.52
2016;Federal;1º Quartil;4063.82
2016;Executivo Federal;1º Quartil;3695.24
2016;Judiciário Federal;1º Quartil;9318.43
2016;Legislativo Federal;1º Quartil;2825.77
2016;Municipal;1º Quartil;1304.2
2016;Executivo Municipal;1º Quartil;1304.2
2016;Legislativo Municipal;1º Quartil;1464.86
2015;Público;1º Quartil;1545.71
2015;Executivo;1º Quartil;1517.94
2015;Judiciário;1º Quartil;6562.33
2015;Legislativo;1º Quartil;1758.59
2015;Estadual;1º Quartil;2119.57
2015;Executivo Estadual;1º Quartil;2054.78
2015;Judiciário Estadual;1º Quartil;5895.92
2015;Legislativo Estadual;1º Quartil;2239.89
2015;Federal;1º Quartil;4368.72
2015;Executivo Federal;1º Quartil;4063.28
2015;Judiciário Federal;1º Quartil;9635.25
2015;Legislativo Federal;1º Quartil;2758.22
2015;Municipal;1º Quartil;1305.06
2015;Executivo Municipal;1º Quartil;1295.81
2015;Legislativo Municipal;1º Quartil;1471.67
2014;Público;1º Quartil;1542.73
2014;Executivo;1º Quartil;1514.85
2014;Judiciário;1º Quartil;6598.41
2014;Legislativo;1º Quartil;1747.18
2014;Estadual;1º Quartil;2137.51
2014;Executivo Estadual;1º Quartil;2072.46
2014;Judiciário Estadual;1º Quartil;5957.15
2014;Legislativo Estadual;1º Quartil;2332.68
2014;Federal;1º Quartil;4302.9
2014;Executivo Federal;1º Quartil;3959.04
2014;Judiciário Federal;1º Quartil;9535.16
2014;Legislativo Federal;1º Quartil;2825.23
2014;Municipal;1º Quartil;1301.09
2014;Executivo Municipal;1º Quartil;1301.09
2014;Legislativo Municipal;1º Quartil;1486.96
2013;Público;1º Quartil;1457.96
2013;Executivo;1º Quartil;1430.28
2013;Judiciário;1º Quartil;6367.05
2013;Legislativo;1º Quartil;1660.97
2013;Estadual;1º Quartil;2002.39
2013;Executivo Estadual;1º Quartil;1947.03
2013;Judiciário Estadual;1º Quartil;5425.83
2013;Legislativo Estadual;1º Quartil;2057.76
2013;Federal;1º Quartil;4244.7
2013;Executivo Federal;1º Quartil;3967.87
2013;Judiciário Federal;1º Quartil;9476.76
2013;Legislativo Federal;1º Quartil;2915.92
2013;Municipal;1º Quartil;1245.73
2013;Executivo Municipal;1º Quartil;1245.73
2013;Legislativo Municipal;1º Quartil;1457.96
2012;Público;1º Quartil;1440.97
2012;Executivo;1º Quartil;1413.95
2012;Judiciário;1º Quartil;6007.04
2012;Legislativo;1º Quartil;1675.13
2012;Estadual;1º Quartil;1963.32
2012;Executivo Estadual;1º Quartil;1900.28
2012;Judiciário Estadual;1º Quartil;5241.52
2012;Legislativo Estadual;1º Quartil;2170.46
2012;Federal;1º Quartil;4295.89
2012;Executivo Federal;1º Quartil;4061.73
2012;Judiciário Federal;1º Quartil;8726.86
2012;Legislativo Federal;1º Quartil;2791.88
2012;Municipal;1º Quartil;1224.82
2012;Executivo Municipal;1º Quartil;1215.82
2012;Legislativo Municipal;1º Quartil;1440.97
2011;Público;1º Quartil;1329.01
2011;Executivo;1º Quartil;1304.09
2011;Judiciário;1º Quartil;5847.64
2011;Legislativo;1º Quartil;1603.12
2011;Estadual;1º Quartil;1827.39
2011;Executivo Estadual;1º Quartil;1769.24
2011;Judiciário Estadual;1º Quartil;4942.25
